features,type,accuracy,freqs
1002,TN,0.3142857142857143,2
1002,HR+,0.5,2
1002,HER2+,0.9,2
1662,HER2+,0.95,2
1662,HR+,0.625,2
1662,TN,0.55,2
1657,HER2+,1.0,2
1657,HR+,0.75,2
1655,HER2+,0.95,2
1655,HR+,0.625,2
1655,TN,0.55,2
118,TN,0.7857142857142857,2
2027,TN,0.7181818181818183,2
1677,HER2+,1.0,2
230,TN,0.3142857142857143,2
2067,HER2+,0.8583333333333334,2
2023,HR+,0.4951923076923077,2
2023,HER2+,1.0,2
1013,HR+,0.5,2
2023,TN,0.8181818181818181,2
2019,HER2+,0.9375,2
2019,HR+,0.5208333333333333,2
1013,HER2+,0.9,2
1013,TN,0.3142857142857143,2
2017,TN,0.8181818181818181,2
2017,HR+,0.4951923076923077,2
2017,HER2+,1.0,2
2019,TN,0.6931818181818181,2
1000,TN,0.27619047619047615,3
1000,HR+,0.5,3
1000,HER2+,0.9055555555555556,3
1973,HR+,0.594017094017094,3
1973,HER2+,0.9333333333333332,3
1973,TN,0.7428571428571429,3
1004,HER2+,0.9055555555555556,3
1027,HR+,0.4583333333333333,3
1664,HR+,0.7129629629629629,3
840,HER2+,0.9249999999999999,3
840,HR+,0.5538720538720538,3
1664,HER2+,0.9249999999999999,3
1667,TN,0.6583333333333333,3
1667,HR+,0.7129629629629629,3
1667,HER2+,0.9249999999999999,3
840,TN,0.6027777777777777,3
1027,HER2+,0.9333333333333332,3
1027,TN,0.4216450216450216,3
1664,TN,0.6583333333333333,3
2221,HER2+,0.9583333333333334,3
486,TN,0.5904761904761905,3
2021,HR+,0.5138888888888888,3
2021,HER2+,0.9722222222222222,3
486,HR+,0.6217948717948718,3
486,HER2+,0.9722222222222222,3
854,TN,0.4777777777777777,3
854,HR+,0.5075757575757576,3
1679,HER2+,1.0,3
1679,HR+,0.7222222222222222,3
854,HER2+,0.9666666666666667,3
1679,TN,0.6238095238095238,3
2104,TN,0.3206349206349206,3
2104,HR+,0.42424242424242425,3
2104,HER2+,0.9055555555555556,3
1663,HER2+,0.9666666666666667,3
1663,HR+,0.6217948717948718,3
1663,TN,0.7000000000000001,3
1004,TN,0.27619047619047615,3
2021,TN,0.5454545454545455,3
2760,HER2+,0.9305555555555555,3
1004,HR+,0.5,3
2760,TN,0.65,3
2760,HR+,0.594017094017094,3
2219,HR+,0.6372053872053872,3
2219,HER2+,0.9583333333333334,3
2221,TN,0.5694444444444444,3
2221,HR+,0.6372053872053872,3
2219,TN,0.5694444444444444,3
1678,TN,0.6866071428571429,4
1656,HR+,0.6330128205128205,4
2105,HER2+,0.9291666666666667,4
2105,HR+,0.4119318181818182,4
2105,TN,0.39956709956709957,4
1678,HR+,0.7638888888888888,4
1243,TN,0.6303571428571428,4
1656,TN,0.7250000000000001,4
1678,HER2+,0.96875,4
2154,TN,0.4412337662337662,4
1243,HER2+,0.9479166666666666,4
1001,HER2+,0.8979166666666666,4
2154,HR+,0.53125,4
2026,HER2+,0.96875,4
2026,HR+,0.6145833333333333,4
2026,TN,0.6894480519480519,4
2154,HER2+,0.9291666666666667,4
1001,HR+,0.5972222222222222,4
1001,TN,0.42589285714285713,4
1243,HR+,0.6330128205128205,4
1656,HER2+,0.975,4
2742,HER2+,0.9319444444444445,6
2742,HR+,0.5678418803418803,6
2742,TN,0.5977272727272727,6
2213,TN,0.6899659863945579,7
2213,HR+,0.6586191586191587,7
2213,HER2+,0.9642857142857143,7
2184,TN,0.5745580808080808,12
2184,HR+,0.5821111758611759,12
2184,HER2+,0.9472222222222223,12
