features,type,accuracy,freqs
2096,HR+,0.5576923076923077,2
911,HER2+,0.8333333333333333,2
911,HR+,0.5882352941176471,2
911,TN,0.7857142857142857,2
870,TN,0.5085470085470085,2
1106,TN,0.65,2
870,HR+,0.8012820512820513,2
870,HER2+,0.8920454545454546,2
480,HR+,0.6274509803921569,2
403,HER2+,0.9,2
2392,TN,0.6833333333333333,2
2746,TN,0.5056818181818181,2
2746,HR+,0.8636363636363636,2
2096,TN,0.5952380952380952,2
2747,TN,0.5056818181818181,2
2293,HR+,0.5906593406593407,2
839,HR+,0.5982142857142857,2
2481,HER2+,1.0,2
2166,HER2+,1.0,2
2166,HR+,0.5076923076923077,2
2166,TN,0.625,2
1153,TN,0.4307692307692308,2
1153,HR+,0.3557692307692308,2
1153,HER2+,0.9166666666666667,2
1167,TN,0.3977272727272727,2
1167,HR+,0.45104895104895104,2
1167,HER2+,0.8944444444444444,2
2624,TN,0.45,2
2624,HR+,0.6398601398601399,2
2624,HER2+,1.0,2
2626,TN,0.5625,2
2626,HR+,0.7727272727272727,2
2626,HER2+,0.9642857142857143,2
2630,TN,0.5625,2
2630,HR+,0.7727272727272727,2
2630,HER2+,0.9642857142857143,2
384,TN,0.45,2
384,HR+,0.6948051948051948,2
384,HER2+,1.0,2
383,TN,0.45,2
383,HR+,0.6948051948051948,2
383,HER2+,1.0,2
408,TN,0.45,2
408,HR+,0.6948051948051948,2
2481,HR+,0.5,2
2481,TN,0.8181818181818181,2
1889,HER2+,1.0,2
1889,HR+,0.5196078431372549,2
1977,TN,0.6696428571428572,2
1977,HR+,0.6595238095238095,2
1977,HER2+,1.0,2
254,HER2+,0.8888888888888888,2
254,HR+,0.5224358974358975,2
254,TN,0.7692307692307692,2
2208,TN,0.45833333333333337,2
2208,HR+,0.4375,2
2208,HER2+,1.0,2
2228,TN,0.45833333333333337,2
2228,HR+,0.4375,2
2228,HER2+,1.0,2
2439,TN,0.6357142857142857,2
408,HER2+,1.0,2
2439,HR+,0.5060606060606061,2
