features,type,accuracy,freqs
1109,TN,0.8333333333333334,1
1111,HR+,0.9444444444444444,2
1111,TN,0.65,2
1112,TN,0.7746031746031746,3
1112,HR+,0.8148148148148148,3
1128,HR+,0.7571428571428571,2
1128,TN,0.8035714285714286,2
1141,TN,0.3,1
1141,HR+,0.75,1
1143,HR+,0.6,1
1143,TN,0.4,1
1146,HR+,0.6,1
1146,TN,0.6666666666666666,1
1191,HR+,0.7067460317460317,7
1191,TN,0.6837765409193981,7
1193,HR+,0.8888888888888888,1
1193,TN,0.8571428571428571,1
1197,HR+,0.6666666666666666,1
1197,TN,0.7142857142857143,1
1198,HR+,0.6666666666666666,1
1198,TN,0.7142857142857143,1
1204,TN,0.5714285714285714,1
1204,HR+,0.5,1
1206,TN,0.2222222222222222,1
1206,HR+,0.875,1
1243,HR+,0.7562420422714541,34
1243,TN,0.6578601137424668,34
1244,HR+,0.6742630385487528,7
1244,TN,0.7133786848072562,7
1245,HR+,0.8571428571428571,1
1245,TN,0.6363636363636364,1
1273,HR+,0.8333333333333333,2
1273,TN,0.7662337662337663,2
1305,TN,0.8,1
1305,HR+,0.625,1
1306,TN,0.6785714285714286,2
1306,HR+,0.8535353535353536,2
1403,HR+,0.875,1
1403,TN,0.2222222222222222,1
1408,HR+,1.0,1
1408,TN,0.625,1
1409,HR+,0.6666666666666666,1
1409,TN,0.6,1
1410,TN,0.625,1
1410,HR+,1.0,1
1411,HR+,0.5,1
1411,TN,0.5714285714285714,1
1414,TN,0.6666666666666666,1
1414,HR+,0.7777777777777778,1
1420,TN,0.625,1
1420,HR+,0.7,1
1424,HR+,0.6666666666666666,1
1424,TN,0.6,1
1457,TN,0.8888888888888888,2
1457,HR+,0.6875,2
1472,TN,0.3,1
1472,HR+,0.625,1
1551,HR+,0.7973214285714286,4
1551,TN,0.7236111111111111,4
1552,HR+,0.875,1
1552,TN,0.7777777777777778,1
1557,TN,0.7,1
1557,HR+,1.0,1
1558,TN,0.6746031746031745,3
1558,HR+,0.8222222222222223,3
1559,TN,0.6556006493506494,16
1559,HR+,0.7291914682539682,16
1560,TN,0.6666666666666666,1
1560,HR+,0.6,1
1561,TN,0.7476190476190476,4
1561,HR+,0.8159722222222222,4
1562,HR+,0.7771645021645022,15
1562,TN,0.7187518037518038,15
1563,TN,0.6838904922238256,9
1563,HR+,0.7614558281224948,9
1564,HR+,0.8376623376623377,2
1564,TN,0.5681818181818181,2
1565,TN,0.5,1
1565,HR+,0.8181818181818182,1
1569,TN,0.7488095238095237,10
1569,HR+,0.7586111111111111,10
1584,HR+,0.7222222222222222,2
1584,TN,0.5777777777777777,2
1596,HR+,0.7118055555555556,4
1596,TN,0.6555555555555556,4
1604,HR+,0.6439682539682541,5
1604,TN,0.5883333333333333,5
1642,TN,0.6900673400673399,6
1642,HR+,0.8247895622895624,6
1643,TN,0.7638888888888888,3
1643,HR+,0.7425925925925926,3
1645,HR+,0.875,1
1645,TN,0.8888888888888888,1
1655,TN,0.6990981240981241,11
1655,HR+,0.7035714285714285,11
1656,HR+,0.6982539682539682,20
1656,TN,0.6563095238095238,20
1657,TN,0.6981040564373898,9
1657,HR+,0.7077160493827159,9
1663,TN,0.6065476190476191,20
1663,HR+,0.7425595238095238,20
1664,HR+,0.8333333333333333,2
1664,TN,0.5208333333333333,2
1670,TN,0.6666666666666666,1
1670,HR+,0.6666666666666666,1
1671,TN,0.6388888888888888,3
1671,HR+,0.7055555555555554,3
1672,HR+,0.8171476671476671,18
1672,TN,0.6623997915664582,18
1673,TN,0.6785714285714286,2
1673,HR+,0.9444444444444444,2
1674,HR+,0.875,1
1674,TN,0.7777777777777778,1
1675,HR+,0.7440476190476191,3
1675,TN,0.7756132756132756,3
1677,HR+,0.7228271728271729,13
1677,TN,0.6162698412698412,13
1678,HR+,0.7474747474747473,28
1678,TN,0.6668882704596991,28
1679,TN,0.6700892857142857,16
1679,HR+,0.7818903318903319,16
1680,TN,0.6375661375661376,3
1680,HR+,0.6616161616161617,3
1683,HR+,0.6666666666666666,1
1683,TN,0.5555555555555556,1
1686,HR+,0.75,1
1686,TN,0.7777777777777778,1
1687,HR+,0.7314814814814815,3
1687,TN,0.7542087542087542,3
1713,TN,0.6719181612038755,7
1713,HR+,0.8347505668934241,7
1734,TN,0.4,1
1734,HR+,0.6,1
1740,TN,0.5681818181818181,2
1740,HR+,0.9285714285714286,2
1741,HR+,0.5833333333333333,2
1741,TN,0.7619047619047619,2
1773,TN,0.5590909090909091,2
1773,HR+,0.7013888888888888,2
1774,TN,0.8486772486772486,3
1774,HR+,0.7962962962962963,3
1777,HR+,0.5,1
1777,TN,0.5714285714285714,1
1782,TN,0.8444444444444444,2
1782,HR+,0.8819444444444444,2
